,Date,MOY,DOW,HolidayTomorrow,Temp,Temp_NextForecast,Precipitation,Prec_NextForecast,Wind,picnic,new_hat,hat,WeekendTomorrow,naive_prediction,conditions,is_picnic,is_work,prob_cals,picnic_roll,rand_roll,medium_roll,block_picnic_due_to_last
15614,2039-10-04,10,2,0,27,29.0,0.19,0.0,6.14,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15615,2039-10-05,10,3,0,31,30.0,0.84,0.8,10.08,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15616,2039-10-06,10,4,0,29,30.0,0.63,1.0,9.64,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15617,2039-10-07,10,5,0,28,25.0,1.03,0.6,8.85,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15618,2039-10-08,10,6,0,26,30.0,0.69,0.7,9.01,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15619,2039-10-09,10,7,1,29,19.0,0.64,0.8,10.0,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15620,2039-10-10,10,1,0,19,29.0,0.57,0.9,0.0,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15621,2039-10-11,10,2,0,31,25.0,0.76,0.4,10.18,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15622,2039-10-12,10,3,0,25,17.0,0.42,0.8,5.74,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15623,2039-10-13,10,4,0,17,14.0,0.6,0.4,10.52,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15624,2039-10-14,10,5,0,13,21.0,0.59,0.5,5.71,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15625,2039-10-15,10,6,0,20,16.0,0.49,0.7,10.07,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15626,2039-10-16,10,7,0,17,16.0,0.63,0.2,12.65,0,1,0,1,0,good,False,False,0.0,False,False,False,False
15627,2039-10-17,10,1,0,16,39.0,0.3,0.6,10.3,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15628,2039-10-18,10,2,0,42,42.0,0.46,2.5,7.94,0,0,1,0,0,good,False,True,0.8,False,False,False,False
15629,2039-10-19,10,3,0,42,56.0,0.95,4.1,5.64,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15630,2039-10-20,10,4,0,53,52.0,1.57,0.7,6.84,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15631,2039-10-21,10,5,0,49,50.0,0.67,2.4,4.78,0,0,1,0,0,good,False,True,0.8,False,False,False,False
15632,2039-10-22,10,6,0,47,46.0,2.21,0.8,6.34,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15633,2039-10-23,10,7,0,47,44.0,0.73,1.3,5.97,0,0,0,1,0,good,False,False,0.8,False,False,True,False
15634,2039-10-24,10,1,0,40,36.0,1.25,1.1,6.11,0,0,1,0,0,good,True,False,0.0,True,False,False,False
15635,2039-10-25,10,2,0,33,30.0,1.07,0.0,6.54,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15636,2039-10-26,10,3,0,30,30.0,0.1,0.1,7.74,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15637,2039-10-27,10,4,0,29,31.0,0.07,0.0,7.17,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15638,2039-10-28,10,5,0,30,31.0,0.03,0.1,8.0,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15639,2039-10-29,10,6,0,31,29.0,0.09,0.0,7.81,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15640,2039-10-30,10,7,0,27,31.0,0.0,0.0,7.78,0,0,0,1,0,good,False,False,0.0,False,False,False,True
15641,2039-10-31,10,1,0,33,11.0,0.01,0.3,8.27,0,0,0,0,0,good,False,False,0.0,False,False,False,True
15642,2039-11-01,11,2,0,11,8.0,0.28,0.0,5.37,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15643,2039-11-02,11,3,0,9,-3.0,0.02,0.0,3.58,0,1,1,0,1,good,False,True,0.0,False,False,False,False
15644,2039-11-03,11,4,0,-3,12.0,0.04,0.0,7.84,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15645,2039-11-04,11,5,0,12,1.0,0.03,0.2,5.64,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15646,2039-11-05,11,6,0,1,1.0,0.21,0.1,15.1,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15647,2039-11-06,11,7,0,1,0.0,0.09,0.2,3.9,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15648,2039-11-07,11,1,0,0,10.0,0.22,0.2,8.12,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15649,2039-11-08,11,2,0,10,12.0,0.19,0.6,4.07,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15650,2039-11-09,11,3,0,12,6.0,0.7,0.0,7.2,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15651,2039-11-10,11,4,1,6,20.0,0.01,0.3,9.64,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15652,2039-11-11,11,5,0,18,20.0,0.3,0.0,5.18,0,0,0,0,1,good,False,False,0.0,False,False,False,False
15653,2039-11-12,11,6,0,21,23.0,0.02,0.0,9.72,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15654,2039-11-13,11,7,0,24,20.0,0.0,0.1,9.12,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15655,2039-11-14,11,1,0,19,23.0,0.09,0.0,11.6,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15656,2039-11-15,11,2,0,22,24.0,0.01,0.0,7.07,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15657,2039-11-16,11,3,0,24,18.0,0.04,0.1,10.32,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15658,2039-11-17,11,4,0,18,17.0,0.07,0.0,7.57,0,1,1,0,1,good,False,True,0.0,False,False,False,False
15659,2039-11-18,11,5,0,17,12.0,0.03,0.2,7.68,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15660,2039-11-19,11,6,0,13,27.0,0.19,0.2,9.95,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15661,2039-11-20,11,7,0,27,26.0,0.15,0.5,2.8,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15662,2039-11-21,11,1,0,28,45.0,0.53,0.0,3.2,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15663,2039-11-22,11,2,0,49,44.0,0.0,0.0,1.62,0,0,1,0,0,good,False,True,0.5,False,False,False,False
15664,2039-11-23,11,3,1,44,43.0,0.0,0.5,3.3,0,0,1,0,0,good,False,True,0.5,False,False,True,False
15665,2039-11-24,11,4,0,40,30.0,0.39,1.4,3.21,0,0,0,0,1,good,False,False,0.8,False,False,True,False
15666,2039-11-25,11,5,0,29,29.0,0.91,0.0,5.5,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15667,2039-11-26,11,6,0,27,7.0,0.32,1.0,3.97,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15668,2039-11-27,11,7,0,7,40.0,1.32,1.4,39.51,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15669,2039-11-28,11,1,0,37,37.0,1.08,0.6,6.78,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15670,2039-11-29,11,2,0,37,41.0,0.66,0.0,7.67,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15671,2039-11-30,11,3,0,38,31.0,0.0,0.0,2.85,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15672,2039-12-01,12,4,0,34,41.0,0.0,0.0,7.27,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15673,2039-12-02,12,5,0,39,29.0,0.0,0.2,3.22,0,1,1,0,1,good,False,True,0.5,False,False,True,False
15674,2039-12-03,12,6,0,30,28.0,0.28,0.4,5.31,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15675,2039-12-04,12,7,0,26,29.0,1.01,0.7,6.5,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15676,2039-12-05,12,1,0,32,32.0,0.77,0.1,10.88,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15677,2039-12-06,12,2,0,29,36.0,0.12,0.7,3.41,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15678,2039-12-07,12,3,0,35,41.0,0.52,0.4,6.42,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15679,2039-12-08,12,4,0,39,34.0,0.62,0.8,8.84,0,0,1,0,1,good,False,True,0.8,False,False,False,False
15680,2039-12-09,12,5,0,31,28.0,0.86,0.6,8.71,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15681,2039-12-10,12,6,0,29,41.0,0.61,0.8,7.61,0,0,1,1,0,good,False,True,0.0,False,False,False,False
15682,2039-12-11,12,7,0,38,50.0,0.74,1.8,6.34,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15683,2039-12-12,12,1,0,49,38.0,1.7,1.0,3.47,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15684,2039-12-13,12,2,0,41,43.0,1.04,0.8,3.57,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15685,2039-12-14,12,3,0,39,40.0,0.82,0.8,4.62,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15686,2039-12-15,12,4,0,39,41.0,0.77,0.9,2.82,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15687,2039-12-16,12,5,0,41,47.0,0.97,2.1,2.47,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15688,2039-12-17,12,6,0,47,2.0,2.16,0.3,5.28,0,1,1,1,1,good,False,True,0.0,False,False,False,False
15689,2039-12-18,12,7,0,2,-1.0,0.52,0.1,12.14,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15690,2039-12-19,12,1,0,-1,11.0,0.05,0.3,15.91,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15691,2039-12-20,12,2,0,12,9.0,0.35,0.7,12.72,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15692,2039-12-21,12,3,0,10,0.0,0.78,0.4,13.02,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15693,2039-12-22,12,4,0,0,32.0,0.33,2.2,11.56,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15694,2039-12-23,12,5,0,30,31.0,0.94,0.6,9.57,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15695,2039-12-24,12,6,0,31,31.0,0.77,0.6,11.27,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15696,2039-12-25,12,7,1,31,29.0,0.69,0.7,7.57,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15697,2039-12-26,12,1,0,29,26.0,0.71,1.2,8.24,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15698,2039-12-27,12,2,0,27,28.0,1.11,1.2,9.07,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15699,2039-12-28,12,3,0,28,30.0,1.22,1.0,10.27,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15700,2039-12-29,12,4,0,29,35.0,1.09,0.2,10.2,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15701,2039-12-30,12,5,0,33,34.0,0.0,0.0,10.12,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15702,2039-12-31,12,6,0,37,30.0,0.0,0.0,10.94,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15703,2040-01-01,1,7,1,33,37.0,0.0,0.0,7.64,0,1,0,1,0,good,False,False,0.0,False,False,False,False
15704,2040-01-02,1,1,0,36,39.0,0.0,4.8,7.97,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15705,2040-01-03,1,2,0,40,22.0,3.58,0.5,7.31,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15706,2040-01-04,1,3,0,22,41.0,0.47,0.0,3.84,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15707,2040-01-05,1,4,0,38,40.0,2.22,2.4,6.58,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15708,2040-01-06,1,5,0,39,21.0,0.86,0.5,2.01,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15709,2040-01-07,1,6,0,22,39.0,0.54,0.0,3.34,0,0,1,1,0,good,False,True,0.0,False,False,False,False
15710,2040-01-08,1,7,0,36,22.0,1.75,0.0,10.52,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15711,2040-01-09,1,1,0,24,40.0,0.51,0.9,2.51,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15712,2040-01-10,1,2,0,38,36.0,2.38,1.6,6.55,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15713,2040-01-11,1,3,0,33,33.0,0.71,1.1,5.77,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15714,2040-01-12,1,4,0,33,32.0,1.23,1.0,12.0,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15715,2040-01-13,1,5,0,35,37.0,0.9,0.9,6.58,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15716,2040-01-14,1,6,0,38,31.0,0.91,0.7,8.12,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15717,2040-01-15,1,7,1,32,31.0,0.78,0.3,8.07,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15718,2040-01-16,1,1,0,32,32.0,0.48,0.6,5.12,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15719,2040-01-17,1,2,0,35,76.0,0.7,0.7,6.15,0,1,1,0,0,good,False,True,0.0,False,False,False,False
15720,2040-01-18,1,3,0,82,36.0,0.65,0.4,8.07,0,0,1,0,1,good,False,True,0.3,False,False,False,False
15721,2040-01-19,1,4,0,33,43.0,0.34,0.5,5.11,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15722,2040-01-20,1,5,0,43,55.0,0.61,6.4,3.12,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15723,2040-01-21,1,6,0,53,47.0,4.06,1.1,4.82,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15724,2040-01-22,1,7,0,46,43.0,1.24,0.5,2.7,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15725,2040-01-23,1,1,0,41,8.0,0.6,0.2,3.42,0,0,0,0,0,good,False,False,0.8,False,False,True,False
15726,2040-01-24,1,2,0,8,9.0,0.2,0.3,13.27,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15727,2040-01-25,1,3,0,10,8.0,0.43,0.2,13.28,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15728,2040-01-26,1,4,0,8,8.0,0.19,0.0,16.87,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15729,2040-01-27,1,5,0,9,14.0,0.03,0.3,10.14,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15730,2040-01-28,1,6,0,15,39.0,0.29,0.3,12.32,0,0,1,1,0,good,False,True,0.0,False,False,False,False
15731,2040-01-29,1,7,0,38,38.0,1.15,4.2,3.22,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15732,2040-01-30,1,1,0,42,36.0,1.47,1.2,4.95,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15733,2040-01-31,1,2,0,35,36.0,1.35,2.0,6.54,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15734,2040-02-01,2,3,0,35,39.0,1.97,1.3,5.0,0,1,1,0,1,good,False,True,0.0,False,False,False,False
15735,2040-02-02,2,4,0,41,41.0,1.27,2.0,3.95,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15736,2040-02-03,2,5,0,40,37.0,1.88,0.8,6.95,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15737,2040-02-04,2,6,0,39,42.0,0.74,1.7,6.62,0,0,1,1,0,good,False,True,0.8,False,False,True,False
15738,2040-02-05,2,7,0,40,42.0,1.83,0.4,1.2,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15739,2040-02-06,2,1,0,42,33.0,0.2,0.0,9.27,0,0,0,0,0,good,False,False,0.5,False,False,True,False
15740,2040-02-07,2,2,0,36,43.0,0.0,0.7,9.67,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15741,2040-02-08,2,3,0,46,50.0,0.56,0.8,8.41,0,0,1,0,0,good,False,True,0.8,False,False,False,False
15742,2040-02-09,2,4,0,48,55.0,0.65,0.8,3.51,0,0,1,0,0,good,False,True,0.8,False,False,False,False
15743,2040-02-10,2,5,0,53,61.0,1.08,0.9,8.7,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15744,2040-02-11,2,6,0,59,37.0,0.96,0.0,9.52,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15745,2040-02-12,2,7,0,39,48.0,0.0,0.9,8.94,0,0,0,1,0,good,False,False,0.5,False,False,False,False
15746,2040-02-13,2,1,0,50,59.0,0.65,0.1,7.71,0,0,0,0,0,good,False,False,0.8,False,False,True,False
15747,2040-02-14,2,2,0,55,32.0,0.15,0.0,9.94,0,0,1,0,1,good,False,True,0.5,False,False,True,False
15748,2040-02-15,2,3,0,34,44.0,0.0,0.1,7.01,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15749,2040-02-16,2,4,0,46,46.0,0.09,0.1,7.55,0,1,1,0,0,good,False,True,0.5,False,False,True,False
15750,2040-02-17,2,5,0,44,51.0,0.15,0.4,8.42,0,0,1,0,0,good,False,True,0.5,False,False,False,False
15751,2040-02-18,2,6,0,48,48.0,0.73,0.0,5.2,0,0,1,1,0,good,False,True,0.8,False,False,True,False
15752,2040-02-19,2,7,1,48,43.0,0.0,0.2,5.54,0,0,0,1,0,good,False,False,0.5,False,False,True,False
15753,2040-02-20,2,1,0,44,56.0,0.12,0.0,7.42,0,0,0,0,0,good,False,False,0.5,False,False,False,False
15754,2040-02-21,2,2,0,58,59.0,0.91,0.9,12.98,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15755,2040-02-22,2,3,0,54,43.0,0.97,0.0,8.98,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15756,2040-02-23,2,4,0,39,44.0,0.0,0.0,9.41,0,0,1,0,0,good,False,True,0.5,False,False,True,False
15757,2040-02-24,2,5,0,43,43.0,0.02,0.2,8.32,0,0,1,0,0,good,False,True,0.5,False,False,True,False
15758,2040-02-25,2,6,0,44,47.0,0.31,0.2,7.9,0,0,1,1,0,good,False,True,0.8,False,False,True,False
15759,2040-02-26,2,7,0,48,55.0,0.32,0.6,6.45,0,0,0,1,0,good,False,False,0.8,False,False,True,False
15760,2040-02-27,2,1,0,54,49.0,0.66,0.1,8.28,0,0,0,0,0,good,False,False,0.8,False,False,True,False
15761,2040-02-28,2,2,0,46,40.0,0.2,0.0,7.5,0,0,1,0,0,good,False,True,0.5,False,False,False,False
15762,2040-02-29,2,3,0,39,31.0,0.0,0.9,10.44,0,0,1,0,1,good,False,True,0.5,False,False,True,False
15763,2040-03-01,3,4,0,33,41.0,0.73,0.8,2.27,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15764,2040-03-02,3,5,0,38,27.0,1.67,0.2,6.08,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15765,2040-03-03,3,6,0,29,36.0,0.31,0.0,6.54,0,1,1,1,1,good,False,True,0.0,False,False,False,False
15766,2040-03-04,3,7,0,37,47.0,1.41,2.4,2.37,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15767,2040-03-05,3,1,0,43,39.0,1.61,1.4,5.41,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15768,2040-03-06,3,2,0,39,41.0,1.46,1.6,5.32,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15769,2040-03-07,3,3,0,38,36.0,1.67,2.4,6.08,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15770,2040-03-08,3,4,0,39,37.0,2.66,1.2,6.74,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15771,2040-03-09,3,5,0,40,22.0,1.21,0.4,7.24,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15772,2040-03-10,3,6,0,22,19.0,0.26,0.3,6.44,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15773,2040-03-11,3,7,0,21,32.0,0.19,1.0,7.32,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15774,2040-03-12,3,1,0,34,34.0,2.29,7.5,6.07,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15775,2040-03-13,3,2,0,35,35.0,3.29,0.9,6.02,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15776,2040-03-14,3,3,0,36,23.0,0.91,0.4,10.81,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15777,2040-03-15,3,4,0,22,24.0,0.33,0.5,6.2,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15778,2040-03-16,3,5,0,24,30.0,0.33,0.7,2.75,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15779,2040-03-17,3,6,0,32,40.0,0.72,0.3,6.91,0,0,1,1,0,good,False,True,0.0,False,False,False,False
15780,2040-03-18,3,7,0,37,29.0,0.28,1.2,4.21,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15781,2040-03-19,3,1,0,31,35.0,0.98,0.6,5.08,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15782,2040-03-20,3,2,0,36,28.0,0.75,0.4,3.35,0,1,1,0,1,good,False,True,0.0,False,False,False,False
15783,2040-03-21,3,3,0,27,24.0,0.3,0.5,9.87,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15784,2040-03-22,3,4,0,24,24.0,0.55,0.6,8.5,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15785,2040-03-23,3,5,0,23,29.0,0.46,0.7,5.84,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15786,2040-03-24,3,6,0,27,7.0,0.53,0.4,9.32,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15787,2040-03-25,3,7,0,6,20.0,0.45,0.1,4.91,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15788,2040-03-26,3,1,0,19,15.0,0.12,0.0,10.21,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15789,2040-03-27,3,2,0,14,17.0,0.04,0.1,2.55,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15790,2040-03-28,3,3,0,16,8.0,0.08,0.3,13.38,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15791,2040-03-29,3,4,0,9,54.0,0.2,0.4,5.08,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15792,2040-03-30,3,5,0,50,50.0,0.48,0.0,6.47,0,0,1,0,0,good,False,True,0.8,False,False,True,False
15793,2040-03-31,3,6,0,47,64.0,1.29,9.1,8.91,0,0,1,1,0,good,False,True,0.0,False,False,False,False
15794,2040-04-01,4,7,0,59,56.0,3.19,1.7,7.81,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15795,2040-04-02,4,1,0,57,16.0,1.59,0.9,5.48,0,0,0,0,0,good,False,False,0.0,False,False,False,False
15796,2040-04-03,4,2,0,17,31.0,0.33,4.2,3.9,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15797,2040-04-04,4,3,0,29,23.0,1.43,0.6,4.8,0,1,1,0,1,good,False,True,0.0,False,False,False,False
15798,2040-04-05,4,4,0,23,-2.0,0.17,0.2,9.74,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15799,2040-04-06,4,5,0,-2,34.0,0.19,1.8,2.15,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15800,2040-04-07,4,6,0,37,20.0,2.11,0.0,20.1,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15801,2040-04-08,4,7,0,21,-1.0,1.88,0.0,3.4,0,0,1,1,0,good,True,False,0.0,True,False,False,False
15802,2040-04-09,4,1,0,-1,-9.0,0.05,0.3,11.58,0,0,1,0,0,good,True,False,0.0,True,False,False,False
15803,2040-04-10,4,2,0,-9,-12.0,0.28,0.0,0.54,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15804,2040-04-11,4,3,0,-13,62.0,0.0,0.0,0.91,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15805,2040-04-12,4,4,0,60,26.0,0.0,0.6,5.08,0,0,0,0,1,good,False,True,0.0,False,False,False,False
15806,2040-04-13,4,5,0,29,29.0,0.51,0.5,4.37,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15807,2040-04-14,4,6,0,27,20.0,0.41,1.6,6.35,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15808,2040-04-15,4,7,0,19,13.0,1.25,0.0,5.22,0,0,0,1,0,good,False,False,0.0,False,False,False,True
15809,2040-04-16,4,1,0,13,27.0,0.13,0.0,8.8,0,0,0,0,0,good,False,False,0.0,False,False,False,True
15810,2040-04-17,4,2,0,28,29.0,2.63,0.3,6.95,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15811,2040-04-18,4,3,0,30,33.0,0.14,2.0,8.32,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15812,2040-04-19,4,4,0,33,16.0,1.3,0.1,3.78,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15813,2040-04-20,4,5,0,17,5.0,0.05,0.1,19.32,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15814,2040-04-21,4,6,0,5,23.0,0.07,0.4,0.81,0,1,1,1,1,good,False,True,0.0,False,False,False,False
15815,2040-04-22,4,7,0,24,-23.0,0.31,0.0,15.32,0,0,0,1,0,good,False,False,0.0,False,False,False,False
15816,2040-04-23,4,1,0,-21,15.0,0.0,0.1,0.2,0,0,1,0,0,good,True,False,0.0,True,False,False,False
15817,2040-04-24,4,2,0,15,64.0,0.05,0.0,6.14,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15818,2040-04-25,4,3,0,60,60.0,0.0,0.0,1.6,0,0,0,0,0,good,False,True,0.0,False,False,False,False
15819,2040-04-26,4,4,0,60,61.0,0.0,0.0,0.0,0,0,0,0,0,good,False,True,0.0,False,False,False,False
15820,2040-04-27,4,5,0,60,32.0,0.0,3.3,16.4,0,0,0,0,1,good,False,True,0.0,False,False,False,False
15821,2040-04-28,4,6,0,33,22.0,2.33,1.0,4.84,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15822,2040-04-29,4,7,0,21,42.0,0.9,1.0,13.37,0,0,0,1,0,good,False,False,0.0,False,False,False,True
15823,2040-04-30,4,1,0,39,14.0,0.9,0.0,22.67,0,0,0,0,0,good,False,False,0.0,False,False,False,True
15824,2040-05-01,5,2,0,13,-3.0,0.43,0.0,4.12,0,0,1,0,1,good,False,True,0.0,False,False,False,False
15825,2040-05-02,5,3,0,-3,65.0,0.0,0.0,5.1,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15826,2040-05-03,5,4,0,60,9.0,0.0,0.0,21.38,0,0,0,0,1,good,False,True,0.0,False,False,False,False
15827,2040-05-04,5,5,0,8,57.0,0.04,0.0,12.6,0,0,1,0,0,good,False,True,0.0,False,False,False,False
15828,2040-05-05,5,6,0,60,21.0,0.0,4.1,5.12,0,0,0,1,1,good,False,True,0.0,False,False,False,False
15829,2040-05-06,5,7,0,23,52.0,2.56,0.2,2.15,0,1,0,1,1,good,False,False,0.0,False,False,False,False
15830,2040-05-07,5,1,0,51,44.0,0.04,0.0,4.57,0,0,1,0,0,good,True,False,0.5,True,False,True,False
15831,2040-05-08,5,2,0,48,66.0,0.04,0.1,8.07,0,0,1,0,0,good,False,True,0.5,False,False,True,False
15832,2040-05-09,5,3,0,61,55.0,0.1,0.2,3.78,0,0,0,0,0,good,False,True,0.0,False,False,False,False
15833,2040-05-10,5,4,0,59,45.0,0.2,0.1,4.24,0,0,0,0,0,good,False,True,0.0,False,False,False,False
15834,2040-05-11,5,5,0,43,38.0,0.1,0.0,7.58,0,0,1,0,1,good,False,True,0.5,False,False,True,False
15835,2040-05-12,5,6,0,37,32.0,0.0,0.0,6.05,0,0,1,1,1,good,False,True,0.0,False,False,False,False
15836,2040-05-13,5,7,0,33,42.0,0.0,0.2,5.44,0,0,0,1,0,good,False,False,0.0,False,False,False,True
